Product_name,Product_Description,Specifications,Average_Review,Total_Review_and_ratings,original_price,selling_price,Product_URL
"Vivo Y53 (Crown Gold, 16 GB)4.25,608 Ratings & 812 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2500 mAh Li-Ion BatteryQualcomm Snapdragon 425 64-bit Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year₹9,990Up to ₹9,700 Off on ExchangeEMI starting from ₹332/monthOffersNo Cost EMIBank Offer",,"4.25,608 Ratings & 812 Reviews","Vivo Y53 (Crown Gold, 16 GB)","5,608 Ratings ","9,990","9,990",https://www.flipkart.com/vivo-y53-crown-gold-16-gb/p/itmeuydacv5q9kpz?pid=MOBES54VYYPK2HNR&srno=s_8_186&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBES54VYYPK2HNRGSOKNU&fm=organic&iid=d3d84384-e750-44fb-b813-b2b5fe9ec43d.MOBES54VYYPK2HNR.SEARCH&qH=a5594894156db043
"Vivo Y53 (Space Grey, 16 GB)4.25,608 Ratings & 812 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 256 GB12.7 cm (5 inch) Display8MP Rear Camera | 5MP Front Camera2500 mAh Li-Ion BatteryQualcomm Snapdragon 425 64-bit Quad Core 1.4GHz ProcessorBrand Warranty of 1 Year₹9,990Up to ₹9,700 Off on ExchangeEMI starting from ₹332/monthOffersNo Cost EMIBank Offer",,"4.25,608 Ratings & 812 Reviews","Vivo Y53 (Space Grey, 16 GB)","5,608 Ratings ","9,990","9,990",https://www.flipkart.com/vivo-y53-space-grey-16-gb/p/itmeuydacv5q9kpz?pid=MOBES555XYSTUKN5&srno=s_8_187&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBES555XYSTUKN5Q75NM8&fm=organic&iid=bb32d5d0-caba-4d03-80eb-35359deb65bc.MOBES555XYSTUKN5.SEARCH&qH=a5594894156db043
"Samsung Galaxy J8 (Blue, 64 GB)","Samsung Galaxy J8 (Blue, 64 GB)4.417,834 Ratings & 1,891 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 mAh BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.24 cm (6 inch) HD+ Display16MP + 5MP | 16MP Front Camera3500 mAh BatteryQualcomm Snapdragon SDM450 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"17,834 Ratings ","17,000","14,990",https://www.flipkart.com/samsung-galaxy-j8-blue-64-gb/p/itmf6uvfxrzyq7af?pid=MOBF6GZT38FAD4X5&srno=s_8_188&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF6GZT38FAD4X5ONS2JY&fm=organic&iid=cac13596-f2f6-4add-b72e-30f4b44758a3.MOBF6GZT38FAD4X5.SEARCH&qH=a5594894156db043
"Lenovo K9 (Black, 32 GB)","Lenovo K9 (Black, 32 GB)4.19,481 Ratings & 1,123 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD+ Display13MP + 5MP | 13MP + 5MP Dual Front Camera3000 mAh BatteryMediaTek P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.48 cm (5.7 inch) HD+ Display13MP + 5MP | 13MP + 5MP Dual Front Camera3000 mAh BatteryMediaTek P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.1,"9,481 Ratings ","9,999","6,999",https://www.flipkart.com/lenovo-k9-black-32-gb/p/itmf9wa8bfrfudez?pid=MOBF9WA8B3SNHU8Y&srno=s_8_189&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9WA8B3SNHU8YGK8X5O&fm=organic&iid=81c7375a-a80d-4db9-a5ef-a5b4c752dbca.MOBF9WA8B3SNHU8Y.SEARCH&qH=a5594894156db043
"Samsung Galaxy S9 Plus (Burgundy Red, 64 GB)4.73,081 Ratings & 564 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 400 GB15.75 cm (6.2 inch) Quad HD+ Display12MP + 12MP | 8MP Front Camera3500 mAh BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","Samsung Galaxy S9 Plus (Burgundy Red, 64 GB)4.73,081 Ratings & 564 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 400 GB15.75 cm (6.2 inch) Quad HD+ Display12MP + 12MP | 8MP Front Camera3500 mAh BatteryExynos 9810 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹49,999₹68,27726% offEMI starting from ₹1661/monthOffersSpecial Price",4.7,"4.73,081 Ratings & 564 Reviews","3,081 Ratings ","49,999","49,999₹68,27726% off",https://www.flipkart.com/samsung-galaxy-s9-plus-burgundy-red-64-gb/p/itmfbtwzfy7kq5cy?pid=MOBFBM2FAGEB8F3X&srno=s_8_190&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFBM2FAGEB8F3XZBPNIR&fm=organic&iid=aa42d425-8517-4d65-85b6-5bd0fe7bfaae.MOBFBM2FAGEB8F3X.SEARCH&qH=a5594894156db043
"Asus Zenfone Max Pro M1 (Blue, 32 GB)","Asus Zenfone Max Pro M1 (Blue, 32 GB)4.32,02,485 Ratings & 31,755 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB15.21 cm (5.99 inch) Full HD+ Display13MP + 5MP | 8MP Front Camera5000 mAh BatteryQualcomm Snapdragon 636 Octa Core ProcessorBrand Warranty of 1 Year Available for Handset and 6 Months for Accessories,4.3,"2,02,485 Ratings ","10,999","7,999",https://www.flipkart.com/asus-zenfone-max-pro-m1-blue-32-gb/p/itmf7gcrgadsrxzh?pid=MOBF7GCRHVNFKQGR&srno=s_8_191&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF7GCRHVNFKQGRVOZN4C&fm=organic&iid=f5342615-6bb4-4da2-beaa-b39ce560d500.MOBF7GCRHVNFKQGR.SEARCH&qH=a5594894156db043
"Panasonic P90 (Blue, 16 GB)","Panasonic P90 (Blue, 16 GB)3.810,351 Ratings & 1,306 Reviews1 GB RAM | 16 GB ROM | Expandable Upto 32 GB12.7 cm (5 inch) HD Display5MP Rear Camera | 5MP Front Camera2400 mAh Lithium-ion BatteryMT6737 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories",1 GB RAM | 16 GB ROM | Expandable Upto 32 GB12.7 cm (5 inch) HD Display5MP Rear Camera | 5MP Front Camera2400 mAh Lithium-ion BatteryMT6737 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories,3.8,"10,351 Ratings ","5,999","4,999",https://www.flipkart.com/panasonic-p90-blue-16-gb/p/itmf8xnp5ewrkgqs?pid=MOBF8XNPJFCHRYYH&srno=s_8_192&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF8XNPJFCHRYYHJUDSAX&fm=organic&iid=f73fa8dc-ce35-41a3-9887-bc6bc0152ba7.MOBF8XNPJFCHRYYH.SEARCH&qH=a5594894156db043
,,"Redmi 6 Pro (Red, 32 GB)","Redmi 6 Pro (Red, 32 GB)4.35,349 Ratings & 416 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inch) FHD+ Display12MP + 5MP | 5MP Front Camera4000 mAh BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories","5,349 Ratings ","9,590","9,590EMI starting from ₹319/monthOffersBank Offer",https://www.flipkart.com/redmi-6-pro-red-32-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TJDMD4GZN&srno=s_9_193&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFBH5TJDMD4GZNIZ9FCH&fm=organic&iid=1e5f943d-c49a-4214-8602-678cadad8a29.MOBFBH5TJDMD4GZN.SEARCH&qH=a5594894156db043
"Redmi 6 Pro (Black, 32 GB)4.35,349 Ratings & 416 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inch) FHD+ Display12MP + 5MP | 5MP Front Camera4000 mAh BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories","Redmi 6 Pro (Black, 32 GB)4.35,349 Ratings & 416 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.83 cm (5.84 inch) FHD+ Display12MP + 5MP | 5MP Front Camera4000 mAh BatteryQualcomm Snapdragon 625 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Battery and Accessories₹9,485₹11,49017% offEMI starting from ₹316/monthOffersSpecial PriceBank Offer",4.3,"4.35,349 Ratings & 416 Reviews","5,349 Ratings ","9,485","9,485₹11,49017% off",https://www.flipkart.com/redmi-6-pro-black-32-gb/p/itmfdswrffgpqv7z?pid=MOBFBH5TEXA3BVDZ&srno=s_9_194&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFBH5TEXA3BVDZZNNNL2&fm=organic&iid=ccbbb389-1e7b-4936-a18b-79d783e1b113.MOBFBH5TEXA3BVDZ.SEARCH&qH=a5594894156db043
"Apple iPhone 8 (PRODUCT)RED (Red, 64 GB)4.789 Ratings & 9 Reviews64 GB ROM |11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year","Apple iPhone 8 (PRODUCT)RED (Red, 64 GB)4.789 Ratings & 9 Reviews64 GB ROM |11.94 cm (4.7 inch) Retina HD Display12MP Rear Camera | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year₹55,399₹67,94018% offEMI starting from ₹1841/monthOffersSpecial PriceBank Offer",4.7,4.789 Ratings & 9 Reviews,89 Ratings ,"55,399","55,399₹67,94018% off",https://www.flipkart.com/apple-iphone-8-product-red-red-64-gb/p/itmf46h3trwpjcum?pid=MOBF46H3HGWSFGGC&srno=s_9_195&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF46H3HGWSFGGCEUYDR8&fm=organic&iid=fe238488-3c33-4c8c-8033-bd3468b7ba4d.MOBF46H3HGWSFGGC.SEARCH&qH=a5594894156db043
"Samsung Galaxy J6 (Blue, 32 GB)","Samsung Galaxy J6 (Blue, 32 GB)4.414,375 Ratings & 1,582 Reviews3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryExynos 7870 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",3 GB RAM | 32 GB ROM | Expandable Upto 256 GB14.22 cm (5.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3000 mAh BatteryExynos 7870 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.4,"14,375 Ratings ","11,500","10,490",https://www.flipkart.com/samsung-galaxy-j6-blue-32-gb/p/itmf5bkhm5zpvcq3?pid=MOBF5BKHYMMYEWN8&srno=s_9_196&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF5BKHYMMYEWN8FNGSFB&fm=organic&iid=b6398510-21fb-48c9-a7ab-1cc1cf6412c5.MOBF5BKHYMMYEWN8.SEARCH&qH=a5594894156db043
,,"Apple iPhone XR (White, 128 GB)","Apple iPhone XR (White, 128 GB)4.61,864 Ratings & 179 Reviews128 GB ROM |15.49 cm (6.1 inch) Display12MP Rear Camera | 7MP Front CameraA12 Bionic Chip ProcessorBrand Warranty of 1 Year","1,864 Ratings ","64,490₹64,790","64,490₹64,790EMI starting from ₹2142/month",https://www.flipkart.com/apple-iphone-xr-white-128-gb/p/itmf9z7zrz4tbhwm?pid=MOBF9Z7ZZY3HCDZZ&srno=s_9_197&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF9Z7ZZY3HCDZZSGBQGB&fm=organic&iid=3221ec60-bbc4-4548-b745-0ef1ee54aabd.MOBF9Z7ZZY3HCDZZ.SEARCH&qH=a5594894156db043
,,"Moto Z2 Force (Super Black, 64 GB)","Moto Z2 Force (Super Black, 64 GB)4.13,193 Ratings & 694 Reviews6 GB RAM | 64 GB ROM | Expandable Upto 2 TB13.97 cm (5.5 inch) Quad HD Display12MP + 12MP | 5MP Front Camera2730 mAh BatteryQualcomm Snapdragon 835 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","3,193 Ratings ","22,999","22,999EMI starting from ₹764/monthOffersBank Offer",https://www.flipkart.com/moto-z2-force-super-black-64-gb/p/itmff6rxzwt88qqh?pid=MOBFF6RX32ZGQFH9&srno=s_9_198&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFF6RX32ZGQFH9S2U2DZ&fm=organic&iid=459a6650-7e9a-407f-8f84-8dcb144bd3bd.MOBFF6RX32ZGQFH9.SEARCH&qH=a5594894156db043
"Intex Infie 77 (Black, 16 GB)4.159 Ratings & 2 Reviews2 GB RAM | 16 GB ROM |13.84 cm (5.45 inch) HD Display8MP Rear Camera | 5MP Front Camera2800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries.","Intex Infie 77 (Black, 16 GB)4.159 Ratings & 2 Reviews2 GB RAM | 16 GB ROM |13.84 cm (5.45 inch) HD Display8MP Rear Camera | 5MP Front Camera2800 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries.₹4,887₹7,79937% offEMI starting from ₹163/monthOffersBank Offer",4.1,4.159 Ratings & 2 Reviews,59 Ratings ,"4,887","4,887₹7,79937% off",https://www.flipkart.com/intex-infie-77-black-16-gb/p/itmfbgq5x9qhqh78?pid=MOBFBGZFRYZVSVTF&srno=s_9_199&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFBGZFRYZVSVTFNBJHYJ&fm=organic&iid=19abf54c-95a8-4c1f-99ce-b23fef2868af.MOBFBGZFRYZVSVTF.SEARCH&qH=a5594894156db043
"Asus Zenfone 2 Laser ZE500KL (Black, 16 GB)4.13,679 Ratings & 385 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera2070 mAh Li-Polymer BatteryQualcomm Snapdragon 410 MSM8916 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","Asus Zenfone 2 Laser ZE500KL (Black, 16 GB)4.13,679 Ratings & 385 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB12.7 cm (5 inch) HD Display13MP Rear Camera | 5MP Front Camera2070 mAh Li-Polymer BatteryQualcomm Snapdragon 410 MSM8916 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories₹6,490₹6,9907% offEMI starting from ₹216/monthOffersSpecial PriceBank Offer",4.1,"4.13,679 Ratings & 385 Reviews","3,679 Ratings ","6,490","6,490₹6,9907% off",https://www.flipkart.com/asus-zenfone-2-laser-ze500kl-black-16-gb/p/itme9j58rmfu8hje?pid=MOBE9J58KGKA8JHX&srno=s_9_200&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBE9J58KGKA8JHXOL5ZMK&fm=organic&iid=3b691581-05b8-4462-892b-c588abd3ffb8.MOBE9J58KGKA8JHX.SEARCH&qH=a5594894156db043
"Vivo Y83 (Black, 32 GB)","Vivo Y83 (Black, 32 GB)4.410,378 Ratings & 1,222 Reviews4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3260 mAh Li-ion BatteryMediatek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile",4 GB RAM | 32 GB ROM | Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP Rear Camera | 8MP Front Camera3260 mAh Li-ion BatteryMediatek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile,4.4,"10,378 Ratings ","15,990","13,990",https://www.flipkart.com/vivo-y83-black-32-gb/p/itmf5q2fdvzcr4wr?pid=MOBF5Q2FN6ZCBXMS&srno=s_9_201&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF5Q2FN6ZCBXMSCIFY1D&fm=organic&iid=0b0e7f78-ce8a-48a5-afaa-1b1a26fe0bbd.MOBF5Q2FN6ZCBXMS.SEARCH&qH=a5594894156db043
"Apple iPhone 8 Plus (Space Grey, 64 GB)","Apple iPhone 8 Plus (Space Grey, 64 GB)4.63,023 Ratings & 335 Reviews64 GB ROM |13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year","64 GB ROM |13.97 cm (5.5 inch) Retina HD Display12MP + 12MP | 7MP Front CameraA11 Bionic Chip with 64-bit Architecture, Neural Engine, Embedded M11 Motion Coprocessor ProcessorBrand Warranty of 1 Year",4.6,"3,023 Ratings ","77,560","68,999",https://www.flipkart.com/apple-iphone-8-plus-space-grey-64-gb/p/itmexrgvehtzhh9v?pid=MOBEXRGVQKBREZP8&srno=s_9_202&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBEXRGVQKBREZP8PI8YSV&fm=organic&iid=0ef15def-097e-4b83-abe6-4917db639216.MOBEXRGVQKBREZP8.SEARCH&qH=a5594894156db043
"Honor 8 Lite (Black, 64 GB)4.25,184 Ratings & 964 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display12MP Rear Camera | 8MP Front Camera3000 mAh BatteryOcta Core 2.1GHz Processor15 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable","Honor 8 Lite (Black, 64 GB)4.25,184 Ratings & 964 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display12MP Rear Camera | 8MP Front Camera3000 mAh BatteryOcta Core 2.1GHz Processor15 Months on handset, 6 Months on battery , 6 Months on charger & 3 Months on data cable₹10,899₹11,0991% offEMI starting from ₹363/monthOffersBank Offer",4.2,"4.25,184 Ratings & 964 Reviews","5,184 Ratings ","10,899","10,899₹11,0991% off",https://www.flipkart.com/honor-8-lite-black-64-gb/p/itmeuhgt3yjedxv2?pid=MOBEUHGTSXWJUCNZ&srno=s_9_203&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBEUHGTSXWJUCNZDNZS9X&fm=organic&iid=7e75924f-1191-4933-8df8-f1f676349fe7.MOBEUHGTSXWJUCNZ.SEARCH&qH=a5594894156db043
,,"Realme 1 (Red, Solar Red, 128 GB)","Realme 1 (Red, Solar Red, 128 GB)4.4252 Ratings & 28 Reviews6 GB RAM | 128 GB ROM |15.24 cm (6 inch) Display13MP Rear Camera3410 mAh Battery1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",252 Ratings ,"14,990","14,990EMI starting from ₹498/monthOffersBank Offer",https://www.flipkart.com/realme-1-red-solar-red-128-gb/p/itmfdxh8sbzwmbak?pid=MOBFCYYWXAGWNNPZ&srno=s_9_204&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFCYYWXAGWNNPZQEKZUK&fm=organic&iid=d4d395f8-ab83-4312-968b-1c417c79e21d.MOBFCYYWXAGWNNPZ.SEARCH&qH=a5594894156db043
"Lava Z81 (Black, 16 GB)","Lava Z81 (Black, 16 GB)4.4113 Ratings & 27 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display13MP Rear Camera | 13MP Front Camera3000 mAh Battery2.0 Quad Core Processor Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase",2 GB RAM | 16 GB ROM | Expandable Upto 128 GB14.48 cm (5.7 inch) HD+ Display13MP Rear Camera | 13MP Front Camera3000 mAh Battery2.0 Quad Core Processor Processor1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase,4.4,113 Ratings ,"9,500","5,999",https://www.flipkart.com/lava-z81-black-16-gb/p/itmfah7jhvytqjdf?pid=MOBFAXPBWUEZ2ZEC&srno=s_9_205&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFAXPBWUEZ2ZECJUZTKG&fm=organic&iid=cfc3bf59-f458-4606-8742-a25e8b581505.MOBFAXPBWUEZ2ZEC.SEARCH&qH=a5594894156db043
,,"Asus Zenfone 5 (Red, 8 GB)","Asus Zenfone 5 (Red, 8 GB)4.147,944 Ratings & 6,042 Reviews2 GB RAM | 8 GB ROM | Expandable Upto 64 GB12.7 cm (5 inch) HD Display8MP Rear Camera | 2MP Front Camera2110 mAh Lithium BatteryIntel Atom Z2520 Processor with Intel Hyper Threading Technology ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories","47,944 Ratings ","8,499","8,499EMI starting from ₹283/monthOffersNo Cost EMIBank Offer",https://www.flipkart.com/asus-zenfone-5-red-8-gb/p/itme3wqubzywj3fh?pid=MOBE3HYESSF42WGT&srno=s_9_206&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBE3HYESSF42WGTMBX7SH&fm=organic&iid=ab1deecb-d17e-411c-a7a6-e387f89a38f6.MOBE3HYESSF42WGT.SEARCH&qH=a5594894156db043
"OPPO A83 (2018 Edition) (Red, 64 GB)","OPPO A83 (2018 Edition) (Red, 64 GB)4.38,308 Ratings & 955 Reviews4 GB RAM | 64 GB ROM |14.48 cm (5.7 inch) Display13MP Rear Camera | 8MP Front Camera3180 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4 GB RAM | 64 GB ROM |14.48 cm (5.7 inch) Display13MP Rear Camera | 8MP Front Camera3180 mAh BatteryMT6763T ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories,4.3,"8,308 Ratings ","16,990","13,990",https://www.flipkart.com/oppo-a83-2018-edition-red-64-gb/p/itmf4fsafxvrxm5t?pid=MOBF4FSAW8X6UFVV&srno=s_9_207&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBF4FSAW8X6UFVVPZ5WVP&fm=organic&iid=391ac7c3-7e25-4cac-9f96-dbbc9530f2fa.MOBF4FSAW8X6UFVV.SEARCH&qH=a5594894156db043
"Tecno Camon i4 (Nebula Black, 64 GB)4.129 Ratings & 3 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 8MP | 16MP Front Camera3500 mAh BatteryTecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.","Tecno Camon i4 (Nebula Black, 64 GB)4.129 Ratings & 3 Reviews4 GB RAM | 64 GB ROM | Expandable Upto 256 GB15.75 cm (6.2 inch) HD+ Display13MP + 8MP | 16MP Front Camera3500 mAh BatteryTecno 111 Promise: One Time Screen Replacement. 100 days Replacement, (12+1) year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase.₹11,999₹14,49917% offEMI starting from ₹399/monthOffersBank Offer",4.1,4.129 Ratings & 3 Reviews,29 Ratings ,"11,999","11,999₹14,49917% off",https://www.flipkart.com/tecno-camon-i4-nebula-black-64-gb/p/itmffthjkghzhvzf?pid=MOBFESRFDEZBKZZN&srno=s_9_208&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBFESRFDEZBKZZNTKMPVB&fm=organic&iid=41ff9603-6582-4707-a7ca-bf7d1f33ca36.MOBFESRFDEZBKZZN.SEARCH&qH=a5594894156db043
,,"Moto X Play(With Turbo Charger) (White, 16 GB)","Moto X Play(With Turbo Charger) (White, 16 GB)4.259,910 Ratings & 9,550 Reviews2 GB RAM | 16 GB ROM | Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display21MP Rear Camera | 5MP Front Camera3630 mAh Li-Ion BatteryQualcomm Snapdragon 615 ProcessorBrand Warranty of 1 Year","59,910 Ratings ","17,499","17,499EMI starting from ₹582/monthOffersNo Cost EMIBank Offer",https://www.flipkart.com/moto-x-play-with-turbo-charger-white-16-gb/p/itmevt7nbqc3gtaa?pid=MOBEFM5HAFRNSJJA&srno=s_9_209&otracker=AS_QueryStore_OrganicAutoSuggest_0_8&otracker1=AS_QueryStore_OrganicAutoSuggest_0_8&lid=LSTMOBEFM5HAFRNSJJAILGWUD&fm=organic&iid=37ec59f4-5c5f-493e-a25c-d64dd5a3192a.MOBEFM5HAFRNSJJA.SEARCH&qH=a5594894156db043
